player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_266
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,3,False,J03WPY_Away_266
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,True,J03WPY_Away_268
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_268
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,True,J03WPY_Away_273
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,0,False,J03WPY_Away_273
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Away_273
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,4,False,J03WPY_Away_273
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,5,True,J03WPY_Away_273
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,5,False,J03WPY_Away_273
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_276
DFL-OBJ-002G78,DFL-CLU-000005,Away,Unknown,1,True,J03WPY_Away_278
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_28
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,2,False,J03WPY_Away_28
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,2,True,J03WPY_Away_28
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Away_28
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Away_284
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_292
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Away_295
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Away_295
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Away_295
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Away_295
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Away_295
DFL-OBJ-0028T3,DFL-CLU-000005,Away,Midfielder,5,False,J03WPY_Away_295
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,5,False,J03WPY_Away_295
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,6,False,J03WPY_Away_295
DFL-OBJ-J01NQ8,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_301
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Away_303
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WPY_Away_303
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_303
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_304
DFL-OBJ-00286U,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Away_304
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Away_304
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_304
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Away_304
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,True,J03WPY_Away_33
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Away_40
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_40
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_40
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Away_40
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Away_43
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Away_43
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_46
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,True,J03WPY_Away_46
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,3,True,J03WPY_Away_46
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Away_54
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Away_58
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Away_6
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_6
