player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Away_73
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Away_74
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,2,False,J03WR9_Away_74
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WR9_Away_74
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Away_78
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,2,False,J03WR9_Away_78
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,3,True,J03WR9_Away_78
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,4,True,J03WR9_Away_78
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,5,False,J03WR9_Away_78
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,6,False,J03WR9_Away_78
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Away_8
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Away_8
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,3,True,J03WR9_Away_8
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,True,J03WR9_Away_82
DFL-OBJ-0028GO,DFL-CLU-00000I,Away,Midfielder,0,True,J03WR9_Away_82
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,0,False,J03WR9_Away_82
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Away_82
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,3,True,J03WR9_Away_82
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,4,False,J03WR9_Away_82
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,5,True,J03WR9_Away_82
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,False,J03WR9_Away_88
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Away_91
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,3,True,J03WR9_Away_91
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,True,J03WR9_Away_91
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,3,False,J03WR9_Away_91
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,2,False,J03WR9_Away_98
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Away_98
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Home_100
DFL-OBJ-0026WW,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Home_100
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,10,False,J03WR9_Home_100
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Home_100
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,4,True,J03WR9_Home_100
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,4,False,J03WR9_Home_100
