player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_41
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_43
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_43
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_45
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,3,True,J03WOY_Away_45
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOY_Away_45
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,5,False,J03WOY_Away_45
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,6,True,J03WOY_Away_45
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_46
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_46
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_49
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WOY_Away_49
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_49
DFL-OBJ-002GLL,DFL-CLU-00000Q,Away,Unknown,3,False,J03WOY_Away_49
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_51
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_52
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,True,J03WOY_Away_54
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,True,J03WOY_Away_54
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_57
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_57
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_59
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_62
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_62
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_71
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_74
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,0,False,J03WOY_Away_74
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Away_74
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,False,J03WOY_Away_74
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WOY_Away_75
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,2,True,J03WOY_Away_75
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_76
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_76
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_78
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,2,False,J03WOY_Away_78
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Away_8
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,False,J03WOY_Away_80
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_80
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,False,J03WOY_Away_80
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOY_Away_80
DFL-OBJ-J0196K,DFL-CLU-00000Q,Away,Unknown,2,True,J03WOY_Away_80
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WOY_Away_80
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_84
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,0,True,J03WOY_Away_84
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,0,True,J03WOY_Away_84
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Away_84
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,0,False,J03WOY_Away_84
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,0,True,J03WOY_Away_84
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_87
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_87
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,2,True,J03WOY_Away_87
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,3,True,J03WOY_Away_87
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Away_89
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Away_89
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_90
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,2,False,J03WOY_Away_90
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,3,True,J03WOY_Away_90
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Away_92
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WOY_Away_95
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Away_95
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,True,J03WOY_Away_97
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Away_97
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,2,True,J03WOY_Away_97
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Home_101
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_101
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WOY_Home_103
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WOY_Home_107
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Home_116
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,True,J03WOY_Home_116
DFL-OBJ-J01KGY,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Home_116
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,2,False,J03WOY_Home_116
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WOY_Home_116
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_121
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,False,J03WOY_Home_121
